name,finding_id
Autoantibodies,rechbggVhkj4zeWmY
Increased plasma bicarbonate,reclAqged3kqOJF9H
Increased serum chloride,recC58OLQmkAiy0zb
Corneal hypoesthesia,recgtTmwfGeT0eUD8
Vestibulocochlear nerve palsy,recAXKxBzl8pcyccr
Xerostomia,recj8srdqeeudaUJL
Ectopic calcification,reczUN9fdwBjnCLuc
EEG abnormalities,recoq1fq5N5bDaA5b
EMG abnormalities,rec8OpPrln7vbUbU8
Atypical facial pain,recsMzSbuYo8M43zR
Congenital pain insensitivity,recyDvUzFVDCWjcSf
Lowe syndrome,recmI56M0cfni7HGq
Coffin-Lowry syndrome,rec9TOhXoNhu7Z6Na
Congenital slow-channel myasthenic syndromes,rec6GEFGm0iW5wbRz
Galloway-Mowat syndrome,rectdc6oQb78kKqq2
Buschke-Lowenstein giant condyloma,receL5J17L4nDdqYm
Lowry-Wood syndrome,recZLfisUX8rhLj7j
Koslowski-Maroteaux-Spranger syndrome,recvuimBWzua6BgOy
Lowry-MacLean syndrome,recaEmSD8YmR5WsxM
Decreased fluid intake,recIDqvtoPcc61znE
Decreased fibre intake,recDPxmvKtvvhouJp
Lown-Ganong-Levine syndrome,rec61QOPCG6DHPiy7
Metabolic alkalosis,recbOyBijUdKGMSOY
Central autonomic neuropathy,rec3cCfXXFAouUhBZ
Breech presentation,recRnVKXuUKwTJ79Q
Oculomotor nerve palsy,recZVAlIu61yyRAxt
Trigeminal nerve palsy,recI2pqW1ZmO81tBB
Abducens nerve palsy,recqxRbIqngcEF4Tc
Acute phase reaction,reck0rxMUZ6jZWKtw
Acute lung syndrome,recvBSPQD61OUPkRW
Increased blood ammonia,rec5OQ9aLoEBocuVJ
Anti-neutrophil cytoplasmic antibodies,recZNk8qWWYaQjJLA
Ankyloglossia,recf2TNMJne36mM8j
Anti-histone antibody,reczyx4iWZvi6mdGg
Athelia,reciMm5jHo7l4D4Pw
Bence-Jones proteinuria,recRRGVdQ9yPxfiND
Watermelon stomach,recVxnIZPM8WTw9SB
Anophthalmos,rechNTtO5yg7VrKgt
Antidiuretic hormone,recSMHTHYcdJzKhIu
Blue nevus,recV6WQf9Z9KDoBDR
Bone lysis,recOr3pWZvbVsy6Bv
Acroosteolysis,reczi3j6v8Gy9jKcY
Anemia secondary to blood loss,recDkBOjNaQRmKMRK
Bifid uvula,rec1ZpROAeTBNk4it
Extrahepatic cholestasis,recxQgf6nLNWjAVWg
Intrahepatic cholestasis,recVfnNXDsfVBvE8G
Cleft lip,rec7YohQdiFWmzs4h
Cleft palate,recGFUrw34tqVLqP5
Reported cramp,recvU81bVIOFSOrXB
Increased serum creatinine,recXZreALZE29jnre
Increased D-lactic acid,recA9dKIb1jfmWUX0
Delayed bone age,recaNQFdByEwCx10a
Reported deliberate self harm,reczCMskeiHG71KmH
Demyelinating lesions,recLm75Vf6EJw8wLj
Dislocation of joint,recpzrbiVf9nOtOwE
Dominant R wave in V1,recAgAQtxTBKtgSRW
Dyspraxia,recCNQBW9fz1kbHaE
Abnormal electrocardiogram,reczwF1xU1AKa4bp7
Positive fecal occult blood test,reccYumQwAAACzZ4F
Focal neurologic deficits,recoUHXa2Z0zjltZP
Increased hemoglobin,recPubvQVIgn4OFgK
Increased plasma high density lipoproteins,recE11PVARtgc3mIh
Increased serum immunoglobulins,rec1uRwSw1jVXmApY
Increased serum intermediate density lipoproteins,recueyZq7GZ0sW7Kh
Increased intraocular pressure,reczemDplUlEO0Voz
Increased serum transferrin,recbwM5ZSbOfkraaW
Increased urobilinogen,rectBVI8MaZ2llKs4
Decreased urine uric acid,recg6aOJXKNtoDLM4
Increased urine pH,rec4zO7K7uZt9Ve4Q
Dextrocardia,recZnc2fylmRb7Tc5
Disuse atrophy of muscle,recc2OPhnldNr30bQ
Electromechanical dissociation,recOHS2RNdOOhIgUL
Eosinophilia,recNsdAFJoWmQ8mFR
Fetal distress,recojRPk9N6OnrXLf
Fetal malposition,recHhCOPWwH9AcxX7
First trimester vaginal bleeding,recPCZ0V142FX0yfB
Fracture non-union,recAxAOXuDU3xsu9M
Glycosuria,rech65kgJcUBTjtH1
Gram negative bacilli / rods,rec3qRW5VnsyjbNbA
Gram positive bacilli / rods,rechRKVGiJsOunWVX
Hemarthrosis,recMZ7ZmowruPW2Gw
Hematocolpos,recsD1i8GsuugfABU
Hemorrhage of pregnancy,recqTpcQVWKO2eF5J
Positive hand and finger signs,recZmO3JDcNmzznvQ
Hematosalpinx,recxA2ZLvJqJOFd85
Heparan sulfaturia,recZ68QoDPfX8mjRH
Hepatocellular jaundice,recDMlwgt0zKuOwpk
Hilar lymphadenopathy,reclUBeFp9ABTqRzI
Heterotopic ossification,recF5zftutWA9WLsb
Hutchinson incisors,rec3p85OnERnn6bGh
Hydronephrosis,recZHjG3VwANA9M9n
Hydrometrocolpos,recuItX9KOOKwCp6d
Hyperaldosteronism,rec4U7OBq1XwjIeob
Increased serum calcium,recHIhecd9ivo4tFE
Hypercarotenemia,recnNoouyBDYBepWI
Hypercholesterolemia,recsnprY2BQ0ABPzy
Hyperfibrinogenemia,recho2rEojEujrlBt
Hypergastrinemia,recixy5XJSFwXwhTL
Hyperinsulinemia,recv72e7YERcHEFX0
Increased serum potassium,recNMiACHbovYoNFK
Hyperlipidemia,rec7MEoBdpkoM3v1g
Increased serum magnesium,recIc1kUdI3SsUFaq
Increased serum sodium,recEmyXKeAWUnW6vQ
Hyperestrogenism,recNJfrVfr6QhFSSs
Hyperostosis,recsVDfC5lxzk4UsL
Hyperoxaluria,recrVQnK6MMZ61jJC
Increased serum parathyroid hormone,rec4DxFNFoFmGFDQY
Increased serum phosphate,recvR0PGKCi3vQpP1
Increased urine phosphate,reco1hWeA9gijm2nC
Hypersplenism,recXixvyt3lcTfpl2
Hyperthyroidism,recsD9BG5V75f2dbk
Hypertriglyceridemia,recPEsh3ynVKyOEYC
Hyperviscosity,recdCr5pOcyu6W5Aj
Hypoalbuminemia,recJmLDePQ4Tczfuf
Hypocalcemia,recLhLoTSmP2s79Xh
Hypocalciuria,recu8GtMN7GzI0IP9
Hypochlorhydria,rec31Pu71m5LdAxvV
Decreased fibrinogen,rechyELSWDsQYXE4i
Hypogammaglobulinemia,recSMIgkuE7Dvu0Te
Decreased cerebrospinal fluid glucose,recYs4siZB91U1UCk
Hypogonadotrophic hypogonadism,recOqwsUEK55Lb74K
Hypokalemia,rec1tBv5VmKsEp1Zh
Hypomagnesemia,recgAefn5Q9iIlCOI
Hypopituitarism,recbIBQulZ8YZALGU
Hypoproteinemia,recfg5f6Q0H6JbpK6
Hypopyon,recqgrqJcFFchPVnQ
Hyposplenism,recdroCG6vFJX9dMi
Ocular hypotelorism,recW0OAttg379LKDF
Hypothyroidism,rec80i0GS0iNLuiCb
Hypotonia (skeletal muscle),reczAJqNXCIXaao4d
Hypotriglyceridemia,recby8H9hqYOVw2OS
Hypsarrhythmia,reccbSUAnzna0Fo7r
Intracerebral hemorrhage,reclNftudDLP3bv0v
J waves,rec8FZEeiUFdjJZUW
Junctional rhythm,recQhIrtH6Q4fm8xG
Keratan sulfaturia,recebz3UEnNGgTWLQ
Increased serum ketones,recm2HSyXWznEPgAe
Ketoacidosis,recE6rkTys8zTPQaZ
Positive kveim test,recuBBNfxOG9BE1TW
Lactosuria,rec2FVM2dOHaqMNYw
Large for dates uterus,rec0yjCL09PtF7niG
Left bundle branch block,recdnwTHnW80otTuk
Left QRS axis deviation,recBtBuO5RqyFiHEZ
Left ventricular hypertrophy,recf6bbHQTjQFxguq
Increased white blood cell count,recYIjvd48sv0lCmo
Leukostasis,rec2q6Yz2KDYLmF7S
Limb ischemia,recwHh9IFFbH10VnI
Macrocytosis,rec2ustGlvRgZ4B3e
Macular edema,rec8zAwUlqRvfFXBR
Madelung deformity,recFLzc3wJfhcpDAM
Mediastinal enlargement,rec1fSUIQkzZwtTOs
Mediastinal shift,recRmQ8R83InBqxE1
Megaesophagus,recpzvi5eBhSB6bW4
Megalocornea,recfRbKzCGkFOJmqO
Megaureter,rechCnKyy432imPkL
Mesomelia,recmL0oMnRm3eSbKt
Microcornea,recqPMEeHB0wrEiMH
Microphthalmos,recrDddFnRp57fYOu
Microstomia,recYfLPqNfQ5HWphx
Miscarriage,recQJdcPztJEBmObY
Mucopolysacchariduria,recDlGfhrphv2qzgO
Myoglobinuria,recmPvhi4qUKBlVr4
Nasal polyps,recoIEIVi1592fJ9T
Nephrocalcinosis,recdfF27dl5ToO8yN
Neuromuscular transmission abnormality,recpnJxoI2EvsXZxi
Normal anion gap metabolic acidosis,recphIwtP5jy9LAdf
Decreased urine output,recJTeaWzyvdgxnjx
Open fracture,recf8d4D2VwgVk0qI
P mitrale,rec0LqCLnW5Lvk6Z3
Pericardial effusion,recKWW55KIebzeN7r
Perineal tear,recw9qog8BApm4x4p
Peters' anomaly,rectjzfSQ0YNO2LXy
Pes planus,recb4zRQ9stES1ZyF
Pleural thickening,recIO2g5CRXM0INeZ
Vitreomacular adhesion,recZw9DNMCEffTUMN
Vegetative state,recTKE1aRMFhVOqcm
Reported vegetarianism,rec5mMBKLmOSVgO4i
Valsalva manouevre,recyXB4Oxit6GJsR5
Vaginal show,rec6dEuI7Dwhq26sk
Vaginal foreign body,recDy00pJ5lbtAcr7
Uterine atony,recNYMPQElWxasez0
Uterine anomaly,recjM2RJc7qj7kLWY
Increased urine urate,rec7LkJ9Ud9v87avW
Undritz anomaly,recTrWiD4fJkJNIKn
U wave inversion,rechYEviIsFOgyNSS
Trinucleotide repeat expansion,recuDa9PjLgPq6Crs
Trigonocephaly,recxUozih8gAXNMv0
Transverse lie,recixLxQUU6T54zC5
Thunderclap headache,rechtozPZnKJn8bFq
Thumb hypoplasia,recWae3MI5U5wxNUe
Taussig-Bing anomaly,recQNJg7d5oauwUti
Tattoo,recePLbrIul7UExrO
Supraventricular arrhythmia,rec2tHuYT3oaIUgcu
Raynaud's phenomenon,recd7t76EZu9DIyco
Skin tag,recQvwBiowLzoEV7Z
Situs inversus viscerum,receS5PfqwVZeYGcW
Sinus tachycardia,rec2UY1CoAODzLx42
Sinus bradycardia,rec4GqzvVeiZZztyZ
Sinus arrhythmia,recap8AYNE1M4jtiG
Senile purpura,recVIyqrbh22Guiq9
Sea blue histiocytosis,recXdW6riqRtefrjl
Sakurai-Lisch nodule,recsipnFRDHvMWnHU
Ribosuria,recuUvsffBIrcWrSh
Respiratory acidosis,recvc9U5OyMPxdEcn
Peritoneal adhesions,recWbWGesTdaAVo0z
Pitted keratolysis,reclWbTHlxFmvSCpV
Polysplenia,recmbeLw3NDW9Z7jG
Increased body temperature,recpjEsUojW76aLgu
Refractive errors,recTdp8vryDDUZn7s
Relative erythrocytosis,reclJeL18doA6nzde
Retrognathia,rec4ePBQz5RDmE11o
Schmorl nodes,rec0VVKXWsEvlZ1SM
Inflammatory diarrhea,recWTw9UcGMTEroWU
Sialolithiasis,recUCdyXLnoqtiIfr
Small placenta,recTK5w9Cy2MbmBK5
Symphalangism,recRhRDJkglaV6d9o
Talipes,recyKUZ9szz8fU4o9
Telomere shortening,recdfaFvhOGlTDfBI
Reported sore throat,rec4KDeOFxmcocgpm
Thrombophilia,rectEGTiYDwH6Z9Jd
Thrombotic microangiopathy,recxoMbdp3HW1IU8D
Thymic hypoplasia,recrAVTKvKMwM3ovw
Tracheal stenosis,recasWvjWXaz9WaxN
Triphalangeal thumb,reciFtYRakg7DVKyB
Tumor markers,rec4yh5r4aTW7iknS
Vertebral fusion,rec9BQiLZdQtmoNLx
Water overload,recALZmjba7LTxQGs
Wound infection,recFKuUfXIKAf1AI5
Cerumen impaction,recw5fCw8efrDN7wX
Cervical laceration,recyihzxlpz7FtftQ
Cervical mucous,recFKf17qHSMzgoBb
Cervical smear,rec1kylXMr91to5ZZ
Cholic acid,recAKYX5Zg0Fh3zY3
Chorionic villus sampling,recKWwHhz4YEF8hzD
Coin lesion,recZxAGKmdIcjD1PC
Pelger-Huët anomaly,recZUXb9mEzUJHb5M
Ebstein anomaly,recLUBxhZxmGwvjYZ
Increased serum growth hormone,recJnwknD4YKb65ka
Gonadotrophin releasing hormone,rec0dM7QK3Y2p4bxA
Duct ectasia of breast,recJmoiE6LSNOW1UZ
Endometrial hyperplasia,recoTJndeitpo24mw
Hypochondroplasia,recdJMAmTooH3LYNX
Hypophosphatasia,recPhrxExyMMT8bIt
Cutaneous horn,recvj3UjI4uNU41wW
Dermatan sulfaturia,recnGztSZ6XXIVSHs
Conjugated estrogens,recSdREvvDbARHCzc
Corneal abrasion,recuJHEan12QwdPb8
Corneal foreign body,recSgFDGEyUbhj1UF
Coronary angiography,recCDH89CVQagIDcd
Coronary artery bypass graft,recN3GWRKtuzEe2ia
Cuffed blood sample,recjhKINS2TGI3sHv
Cystinuria,reckO4stqwvULX95H
Delayed separation blood sample,rec4zfM31UHneUEFb
Dental plaque,recXlAKzSf6cwlhi7
Dentures,recnbmkvC9EcSyKVQ
Dystocia,receNVhSplCk1ONgf
Lead placement artefact,recK9r1ZHcYShzcxm
Ectrodactyly,recwBOGSJACqV9P3b
Plasmin,recjQ3R9aI3mOjFkO
Red-green color blindness,rec1TIokADbBRl1EZ
Red color blindness,recPiu2cYzKE20b0X
Recurrent corneal erosion,recvRmJaEKdL98NI4
Pseudopolycythemia,recBvMZJnQfZeCcaN
Proteus,recrpezNIdb14l7CO
Prognathism,recmnh6OE9wXVuxnv
Postman heel,rec4AddAk1O4L4QAb
Placental abruption,recXYYIGurvyaK92i
Parasitophobia,recK2owJcl1VnoRnX
Omphalocoele,rec0jSJ1NugoFy0X8
Oesophageal foreign body,recSgkQMnoieGM6gD
Migraine,recsiUgvE7Gd44H5r
Reported menopause,rec583hHkan3lhMNp
Mechanical ventilation,recZ34D6fYg6d3GXL
Mallet finger,rec33Ox42sSj0258U
Macular hole,rec67ycLv6lWcHNSz
Macroamylasaemia,recw3B4THpjCGIRG6
Macimorelin,recWT1qxsfl1wxcBq
Lymphocytoma cutis,rec7tuftUyRfOaFhc
Lung cavity,recVAHmx3d0zysyip
Lung abscess,recwv6lLQpNhHtmKW
Lumbar puncture,recTWEgzOpvBmvUxx
Lipaemic blood sample,recL2v2ljwgkijAlN
Interleukin 2,rec1ZpxHFj9TAIO0z
Interleukin 10,recpDFahB6sq2Uk1G
Interleukin 11,recyHhDbYZi5HQUCm
Increased serum insulin-like growth factor-1,reckbtxjYVgB7QilH
Insulin receptor antibodies,rec36xpf6Tjsyn29t
Immobility,recBSgeIPDMNjzHwR
Hypophosphataemia,rec1NHIjAyhFvB3Vj
Hyponatremia,rec8DAT7Wgi5Lr5eh
Hypolipidemia,rec6Ip7elyc0etlUJ
Hypogonadic hypogonadism,recUhUmDEmsjdry6p
Hypoglycemia,recpUCnjlI6Gycem9
Hypodontia,recPkyMzlzX12bUzD
Hyperprothrombinemia 20210G-A,recGkfHcp8wj5wdaJ
Hyperglycemia,rec7XdeQL8ZmKD3Ay
Hyperexplexia,rec91t4cziRAZ1pGj
Hypercalciuria,recsyttXKtjvFr2F2
HLA A3,recs4mYEJ3EToAkfB
HLA B5,recSh72p6CDclxRgb
HLA B7,recjdqw448B3jqOhI
HLA B8,recKeapVSl35IEF26
HLA B13,recb3lvkJlovu6LZb
HLA B17,rectd5KM1l7neJYyd
HLA B51,recuOmugAnEl3cvTM
HLA Bw54,rec9PyqvdehCxANob
HLA CW7,recREFnPVj0p8raOJ
HLA DR2,recpgFUuzrA55zb8T
HLA DR3,recNqnHXUJBHKPIFk
HLA DR4,rec8h6WhQ5IgoFhOn
HLA DR6,recUywwu8bGqbtVut
Hallux limitus,recc8Pi5uXqXvhX5J
Hallux valgus,recYHBlw7Zu03xSqN
Hair casts,recpTJ8GuW394x3Cz
Haemolysed blood sample,recd92Kok5M71feAo
Glucocorticoid receptor defect,recfT4Doik49HmzbF
Fordyce spots,recejm4oytaOCvZX4
Intraocular foreign body,recIBGjtJ2Fs1oyyA
Flail chest,reclCgexLxo6GvKoJ
Faecal impaction,recX8ZNIjvXkxv24f
Extravascular haemolysis,recUxRca96zpLchCj
Exercise induced bronchospasm,recCGKbCHLwXJI2AF
Abnormal serum pH,recwrYTPMeJZsUBZN
Iron deficiency anemia,recbIQy9CyAQW9Oul
Decreased plasma bicarbonate,recSa8m3yWrubsWXX
Upper limb paresis,rec9wKE2ezXPV6FEf
Reported secondary amenorrhea,recMHD6F4UeRVcCRL
Megaloblastic anemia,recrFfCGzEBS1bdtG
Microcytic anemia,recyurrViseoSqGfJ
Thyroid nodule,rec4aAHR3Tt3t4X8u
Esophageal dysphagia,recUVqwbDfXzjCOoi
Oropharyngeal dysphagia,recy4xdS6a5neMge1
Urine discoloration,recTUMWBw0gum13Wd
Iron overload,recEiyTNYClFKmDHr
Reported abdominal wall pain,rec65krVYoUQCRfnJ
Prolonged clotting times,recFzhJTVkDYfyBgg
Subcutaneous nodule,recEErNvv6VDuFnAB
Tear drop cells,recgDsT388xjXRB5i
Bite cells,recXtlHCos1tLDGnp
Schistocytes,recbKKUy54HMPiIAv
Sickle cells,rec1UDjKG6qwIOdd1
Target cells,recsuRmN58bnmBJwy
Reported chronic back pain,rec1SokLy81eTCeXo
Reported acute visual loss,recN2FmGegKAg4Xrq
Hypermangasenemia,recmgTNdQqlCRsJ2Q
Epitrochlear lymphadenopathy,rec9ZLESkqmSyyZxg
Supraclavicular lymphadenopathy,recPDnGL0Z10oItSj
Reported exertional syncope,reclbib35EtylY1BS
Small bowel dilatation (>= 25 mm),recCWdzEZvIpEEsTT
Pulsatile bleeding,recRu1EIWFRky7Ghh
Expanding hematoma,recRLjF2NxpnqyfQS
Cold limb,recPFMqo4u3G5o9xe
Wall motion abnormality,recXuFnQcrq3Qvsyc
Myocardial rupture,recsqHW5xxEeyW5bM
Ventricular septal defect,recohH8k8QLmLdOsm
Mitral regurgitation murmur,recQsdg8MfqbFy74g
Subpleural infarct,rec0rmtV5MAG9eIT3
Increased right ventricular diameter,rec36ktW0Q1HD3EOm
Deep venous thrombosis,recG43YCv54xHOuAi
Cyanosis,recMDflFtNRbmKkN4
Peritonsillar abscess,recbmw8tftxFdb3Tu
Focal B-lines,recY02TJXapBXPQ7r
Diffuse B-lines,rec5VcBq6h9jxzA1w
Hepatization,recyphqmUnMX9rrwz
Increased inferior vena cava diameter,recWSBs6KF6rIVX1g
Increased stroke volume variation,recgsyyI6oSDXb3kN
Lymphadenopathy,recZEdZGUb0jJwwYB
Small pancreatic mass,rec91XbAwiLoYe6tF
LVAD dysfunction,reckeuCwXM6ip8v5r
Hemopericardium,rec0jLOkBNIRapuZO
Chylopericardium,rech2HdBF4DmWtZIK
Annulus reversus,recVTZVET2yvqmM9S
Annulus paradoxus,rec9ylC4CU3PPRrqT
Expiratory diastolic flow reversal in the hepatic vein,recQ0goVkwsMZmohD
Blunted superior vena cava flow variation,recQvsMd1XNXtWsdH
Septal bounce,recYBbkrO6Z6w0XxL
Restrictive diastolic filling pattern,recjsHOzjxqIUgHzq
Inspiratory ventricular septal shift,recXCDKknLz5dY9DH
Cardiac standstill,recJF1hympJSjuf9J
Apical displacement of the septal tricuspid valve leaflet,recQqlJ1sJjQBwdbQ
Decreased right ventricular systolic function,recr5DcKR2qrOq0cq
Pulmonary valve regurgitation,recgCDzr5KDsMNlVP
T wave inversion,recEASPUhflT61z6X
Increased relative wall thickness (> 0.42),recfCpdaH6LUtKfPA
Aortic stenosis,rec84x4vnP34CCjFi
Acute aortic regurgitation,recrIag95KWBn9Izd
Chronic aortic regurgitation,recqKkPohmQTutLxm
Increased aortic root diameter,recbuUOF2ySl8j0rc
Enlarged pulmonary artery,recBYR9dhfUmUBZz4
Increased tricuspid regurgitation velocity,rec9GYzblnJhAcFSC
Tricuspid regurgitation,recDIE6IYB0I492Ja
Regional wall motion abnormality,recJn5pW1IO5W1mGb
Diastolic dysfunction,recRT9J3pscgaiCNI
Systolic flow acceleration in descending thoracic aorta,recUI2ZenwKb1rNQ5
Persistent diastolic flow in descending thoracic aorta,rec63VCOJu21XSxbM
Aortic narrowing distal to left subclavian artery,rec2Lu9zOefGNhS4B
Reported claudication of lower limb,recS7hnR0Nwj3fUAn
Decreased femoral pulse,recm3z5NF1G0A8wbO
Left ventricular outflow tract obstruction,recudgi1k6nTo9EpG
Teardrop appearance of the superior vena cava,rec66KHYTlmCySiTf
Scimitar sign,recC5fpfjkKvu5i6C
Blurring of the right heart border,recgnxPYZrGEylm3V
Rightward mediastinal shift,rec3jpi8e1n4bZdo0
Flow reversal in the descending aorta,recZOw9ZZMway56Dv
Regional left ventricular wall thinning (< 5 mm),recI8pglD2NAEFYj5
Left ventricular aneurysm,recXHtaZzPcCB8J3U
Septal flattening in diastole,recdiVF2AsylxQqTA
Increased serum androgens,recXjdtQSDMmdRik6
Left ventricular filling defect,rechr7NoZAv59rCXY
Left atrial enlargement,recpDeNRgO0g9BIKX
Mild traumatic brain injury,recJSn9wdOGAjKttt
Concussion,recb04vkwyTH9m0eC
Systolic right atrial collapse,rec9j14U6cAD1VFzl
Diastolic right ventricular collapse,reci0MHZVp9zWnzYc
Right atrial mass,recyIUDUmH6TqDk6Z
Right ventricular mass,reczE2MLNZ26UblGo
Left atrial mass,rec8BA7mI4vNlR5zN
Left ventricular mass,recz6ACuVJHQzY2dw
Signs of pneumothorax,recmVbIj6xgFqS0N1
Absent lung sliding,recaNNWWyNEPTXa1O
Dynamic air bronchogram,recZ5PZxBNcqj9asL
Lung point sign,recbAoWrWE3ksQcFq
Sinusoid sign,recHh93npA3RD9nCi
Spine sign,rechrOAN6CbKLFu98
Telehealth triage,receYabyI8u7zvIlp
coronavirus disease 2019,recmWSnVN8uvo14GK
Reported cough,recBF1auW55U80C2D
Increased liver enzymes,recB6cVB7p7eBHVSF
Reported diarrhea,recZaNsjmTe0Zqyxb
Pulsatile abdominal mass,recD4gwvJs6WDTZEM
Reported lower back pain,rec0rCR9Bw2Bqwt4X
Reported throbbing in abdomen,recPglWXato61AScG
Reported aortic aneurysm,recu7igi6y3pgIxEn
Reported postprandial chest pain,rec5sR3Ojq0xv9hwB
Reported aspiration pneumonia,recxCoHXEnsu6y3HA
Reported nocturnal cough,recCopAYNdnRj86oW
Coarse facial features,recyQXgh0eyizRW8U
Hand enlargement,recLYoSUNBPJtsa6U
Reported irregular periods,recY53u530Cfsx3I0
Foot enlargement,recqvGL6ZEVTC4VdD
Deep voice,recDSHtuptUPFozkU
Colorectal polyps,recwnU2DI9mK3phD3
Reported excessive sweating,recRaYcHqLDsXhIOA
Reported obstructive sleep apnea,recx9LXGQiCd5bS24
Skin thickening,rect8wLTTivuiFFgX
Frontal bossing,reckB5jo50qVDKGgz
Nose enlargement,recDk5T05qnCjesQA
Bitemporal hemianopia,recB1DTNh4g1Rbbvt
Prominent supraorbital ridge,recQ5u2TdxuWgorgX
Reported osteoporosis,rec1L1TDtTF2jhXuz
Reported galactorrhea,reczwr5N18rrM4eZb
Spade phalanx sign,recdNzvvj7hQx0829
Pituitary mass,rec4Slbu94onGFk9U
Vertebral fracture,recKXG5ax9FHu0Hsc
Calvarial thickening,recdMKrxrWoyt5XiB
Reported early satiety,recILraegU8vYVNqm
Testicular tenderness,reclN4tEqX3xax843
Reported penile discharge,rec0dw5jtXIEIrHlO
Reported painful ejaculation,recSW6jm46PXTExnR
Epididymal tenderness,reciFiS0YLerjVLeF
Testicular swelling,recSJ8eG8mbUzZ4S0
Scrotal erythema,recPjOpX0U5pFfyg9
Positive prehn's sign,rec4Bt8QjqskPosrz
Increased epididymal peak systolic velocity (> 15 cm/sec),recduxemZrpKehTAX
Increased ratio of epididymal peak systolic velocity on affected side to unaffected side (> 1.7),recf7SOkTHMV8L1Rm
Decreased resistive index of the intratesticular arteries (< 0.5),recIahSvJL9N3g1a8
Decreased resistive index of the epididymal arteries (< 0.7),recLtW17SDdswtKWB
Reported testicular lump,recIACT9KXiFX4azM
Testicular induration,recuKjf9Wt40vdFfN
Positive cremasteric reflex,reczbcUr6c9DWTzpW
Prostate tenderness,rechRG02ehR2DMkGG
Lower limb paresis,reccUxZMcjWLUjW1Z
Reported phonophobia,recpRnMswMF8fEV68
Petechiae,rec2n2n5J24pZAjOW
Reported hyposmia,recUTcTVpkP9uetzp
Purulent nasal secretions,rec7G5qcMneM3XQHE
Sinus opacification,rec7B8YMDNM7aiwdz
Reported allergic rhinitis,recrdW0oqYmJ9E1dt
Left lower quadrant abdominal tenderness,recgfY2ax4pyVd5GP
Findings of diverticulitis,rec0SJP1oRaOGV4q0
Pericolic fat stranding,recuniluoGdh0PEwH
Reported low fiber diet,recV3DSEAAxYPmI33
Reported physical inactivity,recgKOX9gvencez1C
Reported dark urine,recfyIhihTN0A4Wz0
Increased serum lactate dehydrogenase,recWi7oZnUfn2nINV
Cerebral edema,rect9RNXDudc110Hg
Increased cardiac output,rec4vmQt6kBk562cv
Increased international normalized ratio,recME2et45hnukSHI
Increased serum amylase (> 300 units/mL),recbIXUgIAxXKz073
Increased serum lipase (> 3x upper limit of normal),recoT6vuKRgdGPPoO
Reported abdominal pain radiating to the back,recQBzeZLTaxAenj0
Findings of acute pancreatitis,recby2Xkylui4S24p
Increased serum alanine aminotransferase (> 150 units/L),recLmc54I0hYztM1x
PR elevation in aVR,recA1cOx4dv52GfNG
Downsloping of TP segment,recxyc8oBkpKFUd0R
Hemodynamic instability,recUyYJrsGOBITBlL
Positive urine bacterial culture,rec2qBU5PtucKC8YC
Reported red eyes,recEiwISMgMQyfKTy
Positive serum zika virus PCR,recTsr6bQLiOdON7z
Positive serum zika virus immunoglobulin M antibodies,rec04TTezP8tap64i
Microcephaly,recLcw8nYA5E6IatI
Reported retro-orbital pain,reci86w0taeW4i5cJ
Mask-like facies,recn6EBApjZrzw5x0
Reported handwriting difficulty,recY3csdole4JO5nH
Osteopenia,recG6LDWHAMYFn1AJ
Pathologic ATP7 mutation,reciL5KIRShD1jlvE
Decreased serum thiamine,recXZ20SUTyxbO0Z5
Memory impairment,rec7hBVK9SI7I4hxn
T2 hyperintensity in the mamillary bodies,rec0XQOSxe2AP08QK
Reported oronasal bleeding,recKaPDmcCgcgpYjp
Lung nodule,recIHU9mjixnROPgG
Vaginal rash,recEciNtVbyGgHm32
Reported vaginal pain,recyBS2ZCoF6YuUa5
Vaginal discharge,recEETaAb4xY9RXpK
Reported recent antibiotic use,rec282XuCpRNSjbQy
Thin vaginal wall,recVHoRS6miptnkYh
Pale vaginal lining,recTX8gwJ9636l1Tc
Short vaginal canal,rec2XAC2e2iiIy2tl
Decreased serum estradiol,rec5dML4341MA1RKz
Reported heavy periods,recGoig07yZU3moEj
Normal blood platelet count,recQ9uqAPk5VoRlWD
Normal international normalized ratio,recsgqubp9KtpCWmL
Reported rectal bleeding,rec7jJRtF32pTfsXD
Increased bleeding time,recJPGABzCA6IFYPb
Decreased von Willebrand factor activity,recTHWwFZiW5zVroz
Reported gum bleeding,recfmirX2gvRUaw6B
Reported surgical bleeding,rechbiwC5GiTUUKcx
Blood group O,rec2mEoHAtgw0x9Ko
Increased MCMDM-1VWD score (>= 4),recAOrRYKROvn8vc3
Depression,recLojJGt8vkbefJP
Feeling sick,recxa59D6lYf83JE4
Reported trouble concentrating ,rechLbRLcwbOs477p
Reported thinning hair,recHHcrpU5ghQqWDD
Recent history severe vitamin D deficiency,recjtWIbDqIiIgYFj
Recent history kidney failure,recN6MglXMLygACBR
Parathyroid adenoma,recHJUbvriQb6xtQh
Hyperplasia of parathyroid glands,recpaG8QgbsJiB6eF
Reported radiation therapy to the neck area,recmYgnoCWHLQBMJS
Reported multiple endocrine neoplasia type 1,recQyIw8SHdpvk3wf
Reported cancer of a parathyroid gland,recCpGBivt3LOHRfu
Increased parathyroid hormone,recNXOaX7BdWNrNty
